Datacode,SA_NAME,GEOGID,Electoral Division CSO Code,Electoral Division Name,County,NUTS_III,NUTS_II,Planning Region,Persons_In_Communal_Establishments_Establishments_2011,Persons_In_Communal_Establishments_Persons_2011
14438,227033007,A227033007,25002,002 Dungarvan No. 2 Urban,Waterford County,South-East,SE,Southern,0,0
14439,227033008,A227033008,25002,002 Dungarvan No. 2 Urban,Waterford County,South-East,SE,Southern,0,0
14440,227033009,A227033009,25002,002 Dungarvan No. 2 Urban,Waterford County,South-East,SE,Southern,0,0
14441,227033010,A227033010,25002,002 Dungarvan No. 2 Urban,Waterford County,South-East,SE,Southern,0,0
14442,227033011,A227033011,25002,002 Dungarvan No. 2 Urban,Waterford County,South-East,SE,Southern,0,0
14443,227033012,A227033012,25002,002 Dungarvan No. 2 Urban,Waterford County,South-East,SE,Southern,0,0
14500,227034001,A227034001,25029,029 Dungarvan Rural,Waterford County,South-East,SE,Southern,0,0
14501,227034002,A227034002,25029,029 Dungarvan Rural,Waterford County,South-East,SE,Southern,0,0
14502,227034003,A227034003,25029,029 Dungarvan Rural,Waterford County,South-East,SE,Southern,1,63
14503,227034004,A227034004,25029,029 Dungarvan Rural,Waterford County,South-East,SE,Southern,0,0
14504,227034005,A227034005,25029,029 Dungarvan Rural,Waterford County,South-East,SE,Southern,1,4
14505,227034006,A227034006,25029,029 Dungarvan Rural,Waterford County,South-East,SE,Southern,0,0
14526,227035001,A227035001,25041,041 Dunhill,Waterford County,South-East,SE,Southern,0,0
14589,227036001,A227036001,25072,072 Faithlegg (part),Waterford County,South-East,SE,Southern,1,4
14590,227036002,A227036002,25072,072 Faithlegg (part),Waterford County,South-East,SE,Southern,0,0
14591,227036003,A227036003,25072,072 Faithlegg (part),Waterford County,South-East,SE,Southern,0,0
14592,227036004,A227036004,25072,072 Faithlegg (part),Waterford County,South-East,SE,Southern,0,0
14593,227036005,A227036005,25072,072 Faithlegg (part),Waterford County,South-East,SE,Southern,0,0
14594,227036006,A227036006,25072,072 Faithlegg (part),Waterford County,South-East,SE,Southern,0,0
14595,227036007,A227036007,25072,072 Faithlegg (part),Waterford County,South-East,SE,Southern,1,38
14596,227036008,A227036008,25072,072 Faithlegg (part),Waterford County,South-East,SE,Southern,0,0
14449,227037001,A227037001,25006,006 Fenoagh,Waterford County,South-East,SE,Southern,0,0
14527,227038001,A227038001,25042,042 Fews,Waterford County,South-East,SE,Southern,0,0
14528,227039001,A227039001,25043,043 Fox's Castle,Waterford County,South-East,SE,Southern,0,0
14529,227039002,A227039002,25043,043 Fox's Castle,Waterford County,South-East,SE,Southern,0,0
14530,227040001,A227040001,25044,044 Gardenmorris,Waterford County,South-East,SE,Southern,0,0
14531,227040002,A227040002,25044,044 Gardenmorris,Waterford County,South-East,SE,Southern,0,0
14532,227041001,A227041001,25045,045 Georgestown,Waterford County,South-East,SE,Southern,0,0
14451,227042003,A227042003,25007,007 Glen,Waterford County,South-East,SE,Southern,0,0
14680,227043001,A227043001,25088,088 Glenwilliam,Waterford County,South-East,SE,Southern,0,0
14567,227044001,A227044001,25061,061 Gortnapeaky,Waterford County,South-East,SE,Southern,0,0
14466,227045001,A227045001,25014,014 Graignagower,Waterford County,South-East,SE,Southern,0,0
14467,227045002,A227045002,25014,014 Graignagower,Waterford County,South-East,SE,Southern,0,0
14681,227046001,A227046001,25089,089 Grallagh,Waterford County,South-East,SE,Southern,0,0
14682,227047001,A227047001,25090,090 Grange,Waterford County,South-East,SE,Southern,0,0
14468,227048001,A227048001,25015,015 Gurteen,Waterford County,South-East,SE,Southern,1,3
14598,227049002,A227049002,25073,073 Islandikane,Waterford County,South-East,SE,Southern,0,0
14599,227049004,A227049004,25073,073 Islandikane,Waterford County,South-East,SE,Southern,0,0
14600,227049005,A227049005,25073,073 Islandikane,Waterford County,South-East,SE,Southern,0,0
14601,227049006,A227049006,25073,073 Islandikane,Waterford County,South-East,SE,Southern,0,0
14602,227049007,A227049007,25073,073 Islandikane,Waterford County,South-East,SE,Southern,0,0
14603,227049008,A227049008,25073,073 Islandikane,Waterford County,South-East,SE,Southern,0,0
14506,227050001,A227050001,25030,030 Keereen,Waterford County,South-East,SE,Southern,0,0
14604,227051001,A227051001,25074,074 Kilbarry (part),Waterford County,South-East,SE,Southern,0,0
14533,227052001,A227052001,25046,046 Kilbarrymeaden,Waterford County,South-East,SE,Southern,0,0
14534,227052002,A227052002,25046,046 Kilbarrymeaden,Waterford County,South-East,SE,Southern,0,0
14568,227053001,A227053001,25062,062 Kilcockan,Waterford County,South-East,SE,Southern,0,0
14606,227054003,A227054003,25075,075 Killea,Waterford County,South-East,SE,Southern,0,0
14607,227054004,A227054004,25075,075 Killea,Waterford County,South-East,SE,Southern,0,0
14608,227054005,A227054005,25075,075 Killea,Waterford County,South-East,SE,Southern,0,0
14609,227054006,A227054006,25075,075 Killea,Waterford County,South-East,SE,Southern,0,0
14610,227054007,A227054007,25075,075 Killea,Waterford County,South-East,SE,Southern,0,0
14611,227054008,A227054008,25075,075 Killea,Waterford County,South-East,SE,Southern,1,6
14612,227054009,A227054009,25075,075 Killea,Waterford County,South-East,SE,Southern,0,0
14613,227055001,A227055001,25076,076 Killoteran,Waterford County,South-East,SE,Southern,2,19
14614,227055002,A227055002,25076,076 Killoteran,Waterford County,South-East,SE,Southern,0,0
14615,227056001,A227056001,25077,077 Kilmacleague,Waterford County,South-East,SE,Southern,0,0
14469,227057001,A227057001,25016,016 Kilmacomma,Waterford County,South-East,SE,Southern,0,0
14470,227057002,A227057002,25016,016 Kilmacomma,Waterford County,South-East,SE,Southern,1,25
14535,227058001,A227058001,25047,047 Kilmacthomas,Waterford County,South-East,SE,Southern,0,0
14536,227058002,A227058002,25047,047 Kilmacthomas,Waterford County,South-East,SE,Southern,0,0
14537,227058003,A227058003,25047,047 Kilmacthomas,Waterford County,South-East,SE,Southern,0,0
14538,227058004,A227058004,25047,047 Kilmacthomas,Waterford County,South-East,SE,Southern,0,0
14539,227058005,A227058005,25047,047 Kilmacthomas,Waterford County,South-East,SE,Southern,0,0
14616,227059001,A227059001,25078,078 Kilmeadan,Waterford County,South-East,SE,Southern,0,0
14617,227059002,A227059002,25078,078 Kilmeadan,Waterford County,South-East,SE,Southern,0,0
14618,227059003,A227059003,25078,078 Kilmeadan,Waterford County,South-East,SE,Southern,0,0
14452,227060001,A227060001,25008,008 Kilmeadan,Waterford County,South-East,SE,Southern,0,0
14453,227060002,A227060002,25008,008 Kilmeadan,Waterford County,South-East,SE,Southern,0,0
14471,227061001,A227061001,25017,017 Kilronan,Waterford County,South-East,SE,Southern,0,0
14569,227062001,A227062001,25063,063 Kilwatermoy East,Waterford County,South-East,SE,Southern,0,0
14570,227063001,A227063001,25064,064 Kilwatermoy West,Waterford County,South-East,SE,Southern,0,0
14683,227064001,A227064001,25091,091 Kinsalebeg,Waterford County,South-East,SE,Southern,0,0
14684,227064002,A227064002,25091,091 Kinsalebeg,Waterford County,South-East,SE,Southern,0,0
14685,227064003,A227064003,25091,091 Kinsalebeg,Waterford County,South-East,SE,Southern,0,0
14507,227065001,A227065001,25031,031 Knockaunbrandaun,Waterford County,South-East,SE,Southern,0,0
14541,227066002,A227066002,25048,048 Knockmahon,Waterford County,South-East,SE,Southern,0,0
14572,227067002,A227067002,25065,065 Lismore Rural,Waterford County,South-East,SE,Southern,0,0
14573,227067004,A227067004,25065,065 Lismore Rural,Waterford County,South-East,SE,Southern,1,47
14574,227067005,A227067005,25065,065 Lismore Rural,Waterford County,South-East,SE,Southern,0,0
14575,227067006,A227067006,25065,065 Lismore Rural,Waterford County,South-East,SE,Southern,0,0
14580,227068001,A227068001,25067,067 Mocollop,Waterford County,South-East,SE,Southern,0,0
14581,227069001,A227069001,25068,068 Modelligo,Waterford County,South-East,SE,Southern,0,0
14508,227070001,A227070001,25032,032 Modelligo,Waterford County,South-East,SE,Southern,0,0
14454,227071001,A227071001,25009,009 Mothel,Waterford County,South-East,SE,Southern,0,0
14455,227071002,A227071002,25009,009 Mothel,Waterford County,South-East,SE,Southern,0,0
14542,227072001,A227072001,25049,049 Mountkennedy,Waterford County,South-East,SE,Southern,0,0
14543,227072002,A227072002,25049,049 Mountkennedy,Waterford County,South-East,SE,Southern,0,0
14509,227073001,A227073001,25033,033 Mountstuart,Waterford County,South-East,SE,Southern,0,0
14619,227074001,A227074001,25079,079 Newcastle,Waterford County,South-East,SE,Southern,0,0
14620,227074002,A227074002,25079,079 Newcastle,Waterford County,South-East,SE,Southern,0,0
14544,227075001,A227075001,25050,050 Newtown,Waterford County,South-East,SE,Southern,0,0
14545,227075002,A227075002,25050,050 Newtown,Waterford County,South-East,SE,Southern,0,0
14621,227076001,A227076001,25080,080 Pembrokestown,Waterford County,South-East,SE,Southern,0,0
14622,227076002,A227076002,25080,080 Pembrokestown,Waterford County,South-East,SE,Southern,0,0
14456,227077001,A227077001,25010,010 Portlaw,Waterford County,South-East,SE,Southern,1,4
14457,227077002,A227077002,25010,010 Portlaw,Waterford County,South-East,SE,Southern,0,0
14458,227077003,A227077003,25010,010 Portlaw,Waterford County,South-East,SE,Southern,1,12
14459,227077004,A227077004,25010,010 Portlaw,Waterford County,South-East,SE,Southern,0,0
14460,227077005,A227077005,25010,010 Portlaw,Waterford County,South-East,SE,Southern,2,32
14461,227077006,A227077006,25010,010 Portlaw,Waterford County,South-East,SE,Southern,0,0
14462,227078001,A227078001,25011,011 Rathgormuck,Waterford County,South-East,SE,Southern,0,0
14623,227079001,A227079001,25081,081 Rathmoylan,Waterford County,South-East,SE,Southern,0,0
14625,227079003,A227079003,25081,081 Rathmoylan,Waterford County,South-East,SE,Southern,0,0
14626,227079004,A227079004,25081,081 Rathmoylan,Waterford County,South-East,SE,Southern,0,0
14627,227079005,A227079005,25081,081 Rathmoylan,Waterford County,South-East,SE,Southern,0,0
14628,227080001,A227080001,25082,082 Reisk,Waterford County,South-East,SE,Southern,0,0
14629,227080002,A227080002,25082,082 Reisk,Waterford County,South-East,SE,Southern,0,0
14630,227080003,A227080003,25082,082 Reisk,Waterford County,South-East,SE,Southern,0,0
14631,227080004,A227080004,25082,082 Reisk,Waterford County,South-East,SE,Southern,0,0
14510,227081001,A227081001,25034,034 An Rinn,Waterford County,South-East,SE,Southern,0,0
14512,227081003,A227081003,25034,034 An Rinn,Waterford County,South-East,SE,Southern,0,0
14513,227081004,A227081004,25034,034 An Rinn,Waterford County,South-East,SE,Southern,0,0
14514,227081005,A227081005,25034,034 An Rinn,Waterford County,South-East,SE,Southern,2,68
14463,227082001,A227082001,25012,012 Ross,Waterford County,South-East,SE,Southern,0,0
14515,227083001,A227083001,25035,035 Seskinan,Waterford County,South-East,SE,Southern,0,0
14516,227083002,A227083002,25035,035 Seskinan,Waterford County,South-East,SE,Southern,0,0
14472,227084001,A227084001,25018,018 St. Mary's,Waterford County,South-East,SE,Southern,0,0
14473,227084002,A227084002,25018,018 St. Mary's,Waterford County,South-East,SE,Southern,0,0
14474,227084003,A227084003,25018,018 St. Mary's,Waterford County,South-East,SE,Southern,0,0
14546,227085001,A227085001,25051,051 Stradbally,Waterford County,South-East,SE,Southern,0,0
14547,227085002,A227085002,25051,051 Stradbally,Waterford County,South-East,SE,Southern,0,0
14548,227085003,A227085003,25051,051 Stradbally,Waterford County,South-East,SE,Southern,0,0
14549,227085004,A227085004,25051,051 Stradbally,Waterford County,South-East,SE,Southern,0,0
14582,227086001,A227086001,25069,069 Tallow,Waterford County,South-East,SE,Southern,0,0
14583,227086002,A227086002,25069,069 Tallow,Waterford County,South-East,SE,Southern,1,2
14584,227086003,A227086003,25069,069 Tallow,Waterford County,South-East,SE,Southern,1,10
14585,227086004,A227086004,25069,069 Tallow,Waterford County,South-East,SE,Southern,0,0
14586,227086005,A227086005,25069,069 Tallow,Waterford County,South-East,SE,Southern,0,0
14686,227087001,A227087001,25092,092 Templemichael,Waterford County,South-East,SE,Southern,0,0
14687,227087002,A227087002,25092,092 Templemichael,Waterford County,South-East,SE,Southern,0,0
14550,227088001,A227088001,25052,052 Tinnasaggart,Waterford County,South-East,SE,Southern,0,0
14576,227089001,A227089001,25066,066 Lismore Urban,Waterford County,South-East,SE,Southern,0,0
14577,227089002,A227089002,25066,066 Lismore Urban,Waterford County,South-East,SE,Southern,2,7
14578,227089003,A227089003,25066,066 Lismore Urban,Waterford County,South-East,SE,Southern,0,0
14579,227089004,A227089004,25066,066 Lismore Urban,Waterford County,South-East,SE,Southern,0,0
14633,227090002,A227090002,25083,083 Tramore,Waterford County,South-East,SE,Southern,0,0
14634,227090003,A227090003,25083,083 Tramore,Waterford County,South-East,SE,Southern,0,0
14635,227090004,A227090004,25083,083 Tramore,Waterford County,South-East,SE,Southern,1,5
14636,227090005,A227090005,25083,083 Tramore,Waterford County,South-East,SE,Southern,0,0
14637,227090006,A227090006,25083,083 Tramore,Waterford County,South-East,SE,Southern,0,0
14638,227090007,A227090007,25083,083 Tramore,Waterford County,South-East,SE,Southern,0,0
14639,227090008,A227090008,25083,083 Tramore,Waterford County,South-East,SE,Southern,0,0
14640,227090009,A227090009,25083,083 Tramore,Waterford County,South-East,SE,Southern,0,0
14641,227090010,A227090010,25083,083 Tramore,Waterford County,South-East,SE,Southern,0,0
14642,227090011,A227090011,25083,083 Tramore,Waterford County,South-East,SE,Southern,0,0
14643,227090012,A227090012,25083,083 Tramore,Waterford County,South-East,SE,Southern,0,0
14644,227090013,A227090013,25083,083 Tramore,Waterford County,South-East,SE,Southern,0,0
14645,227090014,A227090014,25083,083 Tramore,Waterford County,South-East,SE,Southern,0,0
14646,227090015,A227090015,25083,083 Tramore,Waterford County,South-East,SE,Southern,0,0
14647,227090016,A227090016,25083,083 Tramore,Waterford County,South-East,SE,Southern,0,0
14648,227090017,A227090017,25083,083 Tramore,Waterford County,South-East,SE,Southern,0,0
14649,227090018,A227090018,25083,083 Tramore,Waterford County,South-East,SE,Southern,0,0
14650,227090019,A227090019,25083,083 Tramore,Waterford County,South-East,SE,Southern,0,0
14651,227090020,A227090020,25083,083 Tramore,Waterford County,South-East,SE,Southern,0,0
14652,227090021,A227090021,25083,083 Tramore,Waterford County,South-East,SE,Southern,2,76
14653,227090022,A227090022,25083,083 Tramore,Waterford County,South-East,SE,Southern,0,0
14656,227090026,A227090026,25083,083 Tramore,Waterford County,South-East,SE,Southern,0,0
14657,227090027,A227090027,25083,083 Tramore,Waterford County,South-East,SE,Southern,0,0
14658,227090028,A227090028,25083,083 Tramore,Waterford County,South-East,SE,Southern,0,0
14659,227090029,A227090029,25083,083 Tramore,Waterford County,South-East,SE,Southern,0,0
14660,227090030,A227090030,25083,083 Tramore,Waterford County,South-East,SE,Southern,0,0
14661,227090031,A227090031,25083,083 Tramore,Waterford County,South-East,SE,Southern,0,0
14662,227090032,A227090032,25083,083 Tramore,Waterford County,South-East,SE,Southern,1,32
14663,227090033,A227090033,25083,083 Tramore,Waterford County,South-East,SE,Southern,0,0
14664,227090034,A227090034,25083,083 Tramore,Waterford County,South-East,SE,Southern,0,0
14665,227090035,A227090035,25083,083 Tramore,Waterford County,South-East,SE,Southern,0,0
14666,227090037,A227090037,25083,083 Tramore,Waterford County,South-East,SE,Southern,0,0
14667,227090038,A227090038,25083,083 Tramore,Waterford County,South-East,SE,Southern,0,0
14517,227091001,A227091001,25036,036 Whitechurch,Waterford County,South-East,SE,Southern,0,0
14668,227092001,A227092001,25084,084 Woodstown,Waterford County,South-East,SE,Southern,0,0
14669,227092002,A227092002,25084,084 Woodstown,Waterford County,South-East,SE,Southern,1,3
14670,227092003,A227092003,25084,084 Woodstown,Waterford County,South-East,SE,Southern,0,0
14215,228001001,A228001001,24001,001 Ballybeg North,Waterford City,South-East,SE,Southern,0,0
14216,228001002,A228001002,24001,001 Ballybeg North,Waterford City,South-East,SE,Southern,0,0
14217,228001003,A228001003,24001,001 Ballybeg North,Waterford City,South-East,SE,Southern,0,0
14218,228001004,A228001004,24001,001 Ballybeg North,Waterford City,South-East,SE,Southern,1,7
14219,228001005,A228001005,24001,001 Ballybeg North,Waterford City,South-East,SE,Southern,0,0
14220,228001006,A228001006,24001,001 Ballybeg North,Waterford City,South-East,SE,Southern,0,0
14221,228001007,A228001007,24001,001 Ballybeg North,Waterford City,South-East,SE,Southern,0,0
14222,228001008,A228001008,24001,001 Ballybeg North,Waterford City,South-East,SE,Southern,0,0
14223,228001009,A228001009,24001,001 Ballybeg North,Waterford City,South-East,SE,Southern,0,0
14225,228003001,A228003001,24003,003 Ballybricken West,Waterford City,South-East,SE,Southern,1,11
14226,228004001,A228004001,24004,004 Ballymaclode,Waterford City,South-East,SE,Southern,0,0
14227,228004002,A228004002,24004,004 Ballymaclode,Waterford City,South-East,SE,Southern,1,10
14228,228004003,A228004003,24004,004 Ballymaclode,Waterford City,South-East,SE,Southern,1,52
14229,228004004,A228004004,24004,004 Ballymaclode,Waterford City,South-East,SE,Southern,1,11
14230,228005001,A228005001,24005,005 Ballynakill,Waterford City,South-East,SE,Southern,0,0
14231,228005002,A228005002,24005,005 Ballynakill,Waterford City,South-East,SE,Southern,0,0
14232,228005003,A228005003,24005,005 Ballynakill,Waterford City,South-East,SE,Southern,0,0
14233,228005004,A228005004,24005,005 Ballynakill,Waterford City,South-East,SE,Southern,2,421
14234,228005005,A228005005,24005,005 Ballynakill,Waterford City,South-East,SE,Southern,0,0
14235,228005006,A228005006,24005,005 Ballynakill,Waterford City,South-East,SE,Southern,0,0
14236,228007001,A228007001,24007,007 Ballytruckle,Waterford City,South-East,SE,Southern,0,0
14237,228007002,A228007002,24007,007 Ballytruckle,Waterford City,South-East,SE,Southern,0,0
14238,228007003,A228007003,24007,007 Ballytruckle,Waterford City,South-East,SE,Southern,0,0
14239,228007004,A228007004,24007,007 Ballytruckle,Waterford City,South-East,SE,Southern,0,0
14240,228007005,A228007005,24007,007 Ballytruckle,Waterford City,South-East,SE,Southern,0,0
14241,228007006,A228007006,24007,007 Ballytruckle,Waterford City,South-East,SE,Southern,0,0
14242,228007007,A228007007,24007,007 Ballytruckle,Waterford City,South-East,SE,Southern,0,0
14243,228007008,A228007008,24007,007 Ballytruckle,Waterford City,South-East,SE,Southern,0,0
14244,228007009,A228007009,24007,007 Ballytruckle,Waterford City,South-East,SE,Southern,0,0
14245,228007010,A228007010,24007,007 Ballytruckle,Waterford City,South-East,SE,Southern,0,0
14246,228007011,A228007011,24007,007 Ballytruckle,Waterford City,South-East,SE,Southern,0,0
